"8.219.237.250	2087	2087	TRUE	SIN	Asia Pacific	Singapore	260 ms	7230 kB/s"
"8.219.177.205	2096	2096	TRUE	SIN	Asia Pacific	Singapore	211 ms	7212 kB/s"
"47.243.107.148	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	63 ms	7208 kB/s"
"8.219.248.47	8443	8443	TRUE	SIN	Asia Pacific	Singapore	211 ms	7167 kB/s"
"8.217.164.10	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	67 ms	7111 kB/s"
"47.243.74.220	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	63 ms	7064 kB/s"
"8.219.161.129	8443	8443	TRUE	SIN	Asia Pacific	Singapore	223 ms	6991 kB/s"
"47.243.60.150	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	58 ms	6982 kB/s"
"47.243.60.150	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	72 ms	6959 kB/s"
"47.245.102.52	2096	2096	TRUE	SIN	Asia Pacific	Singapore	255 ms	6920 kB/s"
"8.219.78.1	8443	8443	TRUE	SIN	Asia Pacific	Singapore	221 ms	6856 kB/s"
"8.219.104.37	2096	2096	TRUE	SIN	Asia Pacific	Singapore	236 ms	6855 kB/s"
"8.210.100.23	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	59 ms	6826 kB/s"
"8.219.240.160	2083	2083	TRUE	SIN	Asia Pacific	Singapore	247 ms	6795 kB/s"
"47.245.84.124	2096	2096	TRUE	SIN	Asia Pacific	Singapore	241 ms	6763 kB/s"
"47.242.202.230	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	61 ms	6749 kB/s"
"8.219.161.129	2096	2096	TRUE	SIN	Asia Pacific	Singapore	240 ms	6746 kB/s"
"8.222.208.38	8443	8443	TRUE	SIN	Asia Pacific	Singapore	212 ms	6744 kB/s"
"47.76.204.76	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	62 ms	6722 kB/s"
"8.222.183.242	2096	2096	TRUE	SIN	Asia Pacific	Singapore	236 ms	6719 kB/s"
"47.76.49.246	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	74 ms	6674 kB/s"
"8.219.200.145	2096	2096	TRUE	SIN	Asia Pacific	Singapore	240 ms	6658 kB/s"
"8.219.174.213	2096	2096	TRUE	SIN	Asia Pacific	Singapore	242 ms	6657 kB/s"
"8.219.117.198	2053	2053	TRUE	SIN	Asia Pacific	Singapore	211 ms	6651 kB/s"
"8.219.142.191	8443	8443	TRUE	SIN	Asia Pacific	Singapore	213 ms	6634 kB/s"
"8.210.245.224	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	65 ms	6533 kB/s"
"47.245.84.124	2083	2083	TRUE	SIN	Asia Pacific	Singapore	234 ms	6523 kB/s"
"8.218.204.128	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	68 ms	6506 kB/s"
"47.245.105.224	2083	2083	TRUE	SIN	Asia Pacific	Singapore	225 ms	6498 kB/s"
"47.243.107.148	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	62 ms	6494 kB/s"
"47.243.86.79	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	56 ms	6485 kB/s"
"8.222.150.197	2083	2083	TRUE	SIN	Asia Pacific	Singapore	244 ms	6479 kB/s"
"8.219.4.122	2053	2053	TRUE	SIN	Asia Pacific	Singapore	212 ms	6466 kB/s"
"8.222.146.222	2087	2087	TRUE	SIN	Asia Pacific	Singapore	227 ms	6423 kB/s"
"47.243.86.79	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	69 ms	6421 kB/s"
"8.219.194.170	2096	2096	TRUE	SIN	Asia Pacific	Singapore	229 ms	6399 kB/s"
"8.219.174.142	2087	2087	TRUE	SIN	Asia Pacific	Singapore	230 ms	6388 kB/s"
"8.219.98.13	2087	2087	TRUE	SIN	Asia Pacific	Singapore	214 ms	6370 kB/s"
"8.219.100.168	2053	2053	TRUE	SIN	Asia Pacific	Singapore	228 ms	6357 kB/s"
"47.243.173.187	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	63 ms	6285 kB/s"
"8.219.189.143	2096	2096	TRUE	SIN	Asia Pacific	Singapore	223 ms	6271 kB/s"
"8.222.156.242	2087	2087	TRUE	SIN	Asia Pacific	Singapore	241 ms	6248 kB/s"
"8.219.0.162	443	443	TRUE	SIN	Asia Pacific	Singapore	214 ms	6211 kB/s"
"8.210.34.188	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	58 ms	6205 kB/s"
"8.222.181.117	2053	2053	TRUE	SIN	Asia Pacific	Singapore	235 ms	6192 kB/s"
"47.245.105.224	2053	2053	TRUE	SIN	Asia Pacific	Singapore	224 ms	6185 kB/s"
"8.219.199.220	2087	2087	TRUE	SIN	Asia Pacific	Singapore	229 ms	6156 kB/s"
"8.222.193.65	2083	2083	TRUE	SIN	Asia Pacific	Singapore	226 ms	6056 kB/s"
"8.219.209.14	2087	2087	TRUE	SIN	Asia Pacific	Singapore	214 ms	6028 kB/s"
